Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1lxoHeqakdySsDRvSZJHIU,"Como Tu (feat. Ivandro)","Finda","Bárbara Bandeira;Ivandro",2023-10-06,207873,55,false,,2026-04-08T19:08:24Z,"portuguese hip hop,kizomba,zouk","Parlophone Portugal",0.562,0.671,1,-8.672,0,0.437,0.665,0.00000586,0.4,0.43,187.57,4
spotify:track:6XXQA6e8qXPJ1sZtRxvbws,"El Fin del Mundo","La la Love You Bonus","La La Love You;Axolotes Mexicanos",2020-12-11,188093,78,false,,2026-04-08T17:18:47Z,"","Subterfuge Records distributed by Altafonte",0.602,0.865,4,-4.594,1,0.0474,0.000849,0,0.094,0.671,127.054,4
spotify:track:0RrwwLDXmvCGXXzuDgwvOZ,"Más Cara","Más Cara","Bad Gyal",2026-03-05,155867,75,false,,2026-04-08T17:18:05Z,"neoperreo","Interscope Records / Universal Music Latino",0.769,0.732,1,-3.901,0,0.0343,0.113,0.00012,0.0901,0.563,99.984,4
spotify:track:5tF9QyzahoFeJQzl4OFC4Y,"YO DE MAYOR QUIERO SER YO","YO DE MAYOR QUIERO SER YO","RATA",2026-03-13,211669,48,false,,2026-04-01T22:14:24Z,"","Sony Music Entertainment",0.338,0.976,1,-5.596,0,0.0889,0.00411,0.0192,0.324,0.201,161.951,4
spotify:track:0nMNmyhAnUSNNJ8YjzCnWA,"Tutu Turú","Tutu Turú","Siderland",2026-01-13,182368,53,false,,2026-04-01T22:10:04Z,"","U98 Music",0.837,0.703,8,-5.381,0,0.0753,0.0713,0.00000307,0.0911,0.906,132.971,4
spotify:track:7CI5IAi2z70tyJIVXxsHfw,"Berghain - Remix","Berghain (Remix)","Conrad Taylor;ROSALÍA;Björk;Yves Tumor",2026-03-06,154954,73,true,,2026-04-01T22:04:25Z,"hard techno,latin,art pop,trip hop","Columbia",0.479,0.864,2,-3.001,1,0.201,0.0525,0.00404,0.34,0.561,156.327,4
spotify:track:4gFVP1A01QwUsYzev7Atd1,"MIAU","MIAU","CACHÉ;CCF",2026-03-06,123000,62,true,,2026-04-01T21:49:58Z,"","Prisma Music",0.731,0.875,6,-4.948,0,0.0736,0.0171,0.000757,0.144,0.508,179.974,4
spotify:track:53iuhJlwXhSER5J2IYYv1W,"The Fate of Ophelia","The Life of a Showgirl","Taylor Swift",2025-10-03,226073,96,false,,2026-03-14T22:22:13Z,"","Taylor Swift",0.726,0.598,5,-5.179,1,0.0291,0.265,0,0.102,0.519,123.921,4
spotify:track:3GfOAdcoc3X5GPiiXmpBjK,"Song 2","Blur: The Best Of","Blur",2000-10-23,121880,71,false,,2026-03-13T13:13:01Z,"britpop,madchester,alternative rock","Parlophone UK",0.658,0.709,8,-6.736,1,0.0904,0.00188,0.00447,0.0657,0.855,129.701,4
spotify:track:7vzLRsfNytlCFJzZhM1AXK,"C'est toi","C'est toi","satine",2024-04-19,118834,62,false,,2026-02-01T01:20:46Z,"french pop","Elektra France",0.728,0.662,10,-6.978,0,0.194,0.191,0.0000607,0.0478,0.605,102.97,4
spotify:track:7iKPYOXWkKfBo4EQFWiVbg,"LUCES AZULES","DONDE QUIERO ESTAR","Quevedo",2023-01-20,160975,65,false,,2026-01-20T20:39:50Z,"","Rimas Entertainment LLC.",0.659,0.704,1,-5.85,1,0.0409,0.253,0.00000218,0.133,0.15,122.951,4
spotify:track:15zJeVUmKFnbrxm9dxcxYD,"Sorry I'm Here For Someone Else","American Heart","Benson Boone",2025-06-20,156582,82,false,,2026-01-14T10:29:11Z,"","Night Street Records, Inc./Warner Records Inc.",0.533,0.758,2,-4.613,1,0.034,0.0437,0,0.16,0.515,149.719,4
spotify:track:3Z4wx9a3OxKZHQQEENoqOZ,"PACMAN","PACMAN","céro;D3llano",2024-06-20,126551,52,false,,2026-01-14T10:13:29Z,"","céro",0.869,0.666,11,-7.241,0,0.109,0.1,0.000143,0.111,0.629,110.033,4
spotify:track:5dt0PVoQ5xq5mvrJ1Bp3ou,"do i ever cross your mind","do i ever cross your mind","sombr",2024-08-30,168856,79,false,,2026-01-10T12:14:15Z,"","Warner Records",0.392,0.558,0,-11.57,1,0.0464,0.562,0.934,0.115,0.248,82.035,4
spotify:track:4JHg4nNYUJQ5HULcCmI18R,"What You Know","Tourist History","Two Door Cinema Club",2010-03-01,189693,77,false,,2026-01-08T16:48:09Z,"indie,indie rock","Kitsune",0.549,0.758,6,-3.991,0,0.0406,0.000673,0.00000679,0.0926,0.822,139.052,4
spotify:track:21IYMdzTrzSe191Cy5eMap,"Sailor Song","At The Beach, In Every Life","Gigi Perez",2025-04-25,211978,89,false,,2026-01-07T15:50:31Z,"","Outtahere, LLC / Island Records",0.499,0.392,11,-10.441,1,0.0262,0.627,0.000071,0.192,0.272,95.076,4
spotify:track:0FTmksd2dxiE5e3rWyJXs6,"back to friends","back to friends","sombr",2024-12-27,199032,91,false,,2026-01-06T10:38:45Z,"","Warner Records",0.436,0.723,1,-2.291,1,0.0301,0.0000937,0.0000882,0.0929,0.235,92.855,4
spotify:track:6CcJMwBtXByIz4zQLzFkKc,"i love you","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,291796,82,false,,2025-12-24T15:04:25Z,"","Darkroom/Interscope Records",0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
spotify:track:2BTFQLHMBvzZlHY4IaIKpl,"Nada Cambia","ES SOLO MÚSICA","Íñigo Quintero",2024-04-19,178242,45,false,,2025-12-14T16:13:25Z,"","Acqustic",0.582,0.235,9,-8.984,0,0.0318,0.888,0,0.113,0.262,109.795,5
spotify:track:0ffPRT5WW86ecgGWGf5CyY,"LOS DÍAS CONTADOS","BUENAS NOCHES","Quevedo;Rels B",2024-11-22,161943,62,false,,2025-12-10T22:22:45Z,"urbano latino,trap latino","2024 DQE Productions Distribuido por RIMAS Entertainment",0.755,0.534,0,-6.742,1,0.0506,0.297,0,0.117,0.265,109.93,4
spotify:track:18ngz35nTD4rzldysVtN4o,"DURO","BUENAS NOCHES","Quevedo",2024-11-22,162204,57,false,,2025-12-02T10:29:31Z,"","2024 DQE Productions Distribuido por RIMAS Entertainment",0.705,0.728,4,-4.97,0,0.0465,0.214,0.00000359,0.392,0.666,104.009,4
spotify:track:5Oo9D3xJJ2sF6HWiJweV0V,"NOEMÚ","BUENAS NOCHES","Quevedo",2024-11-22,206910,59,false,,2025-12-02T09:31:26Z,"","2024 DQE Productions Distribuido por RIMAS Entertainment",0.586,0.771,2,-5.764,1,0.134,0.106,0.00117,0.0764,0.359,87.891,4
spotify:track:7vqMCnrAbZgii8eJZbjYjF,"QUE ASCO DE TODO","BUENAS NOCHES","Quevedo",2024-11-22,190304,54,false,,2025-12-02T09:27:25Z,"","2024 DQE Productions Distribuido por RIMAS Entertainment",0.504,0.696,4,-6.321,1,0.104,0.178,0.000258,0.353,0.522,149.523,4
spotify:track:6mP16Mr2X3ZU2bNmWBUqzK,"KASSANDRA","BUENAS NOCHES","Quevedo",2024-11-22,183172,67,false,,2025-12-02T08:54:17Z,"","2024 DQE Productions Distribuido por RIMAS Entertainment",0.651,0.634,9,-6.406,0,0.0728,0.408,0,0.12,0.451,117.91,4
spotify:track:3weNRklVDqb4Rr5MhKBR3D,"Nuvole Bianche","Una Mattina","Ludovico Einaudi",2004-01-01,357706,73,false,,2025-11-21T01:13:58Z,"neoclassical,classical,contemporary classical","Decca (UMO)",0.191,0.0582,8,-25.398,1,0.0578,0.961,0.89,0.0941,0.0454,132.614,1
spotify:track:5ONDwiSzjziWVwmxRZCen6,"Lo Que Queda de Mí","Lo Que Queda de Mí","Íñigo Quintero",2023-12-01,230867,57,false,,2025-11-21T01:01:34Z,"","Acqustic",0.581,0.635,9,-5.544,0,0.0344,0.173,0,0.0928,0.281,129.952,4
spotify:track:404gMxF9fAHOuyQ7q89wk9,"Guarda-me Esta Noite","Mediterrâneo","Valter Lobo",2016-10-14,261463,48,false,,2025-11-11T20:53:40Z,"","Valter Lobo",0.326,0.405,4,-8.131,0,0.0339,0.748,0.0000351,0.0978,0.277,154.288,3
spotify:track:4rKQ8daoK0aklVptea8A9E,"EL TONTO","EL DRAGÓN","Lola Indigo;Quevedo",2023-04-13,187986,63,false,,2025-11-11T17:50:55Z,"","Universal Music Spain S.L.",0.799,0.797,0,-5.365,1,0.0879,0.412,0,0.235,0.694,110.015,4
spotify:track:31pd4crQES4hOaWHGIpzXI,"FIM DA NOITE","FIM DA NOITE","Kappa Jotta;Bispo",2024-11-22,214065,49,false,,2025-10-15T20:16:29Z,"portuguese hip hop","KAPPA JOTTA",0.615,0.518,7,-6.087,1,0.119,0.738,0.00000285,0.123,0.513,166.227,4
spotify:track:4nLqe3vWwbC4oGX2SphgXL,"Tempo","Tempo","FRANKIEONTHEGUITAR;T-Rex;LON3R JOHNY;Bispo",2020-02-28,250169,57,false,,2025-10-15T13:17:41Z,"portuguese hip hop,punta","FRANKIEONTHEGUITAR",0.757,0.607,7,-6.006,0,0.0438,0.562,0.00000647,0.143,0.4,123.986,4
spotify:track:19gFXFDAFUdsuaiAorKEbr,"Tempo","Tempo","FRANKIEONTHEGUITAR;T-Rex;LON3R JOHNY;Bispo",2020-02-28,250169,0,false,,2025-10-14T21:12:27Z,"portuguese hip hop,punta","FRANKIEONTHEGUITAR",0.757,0.607,7,-6.006,0,0.0438,0.562,0.00000647,0.143,0.4,123.986,4
spotify:track:3WnDjHMr1nDDx7s1NCHxB7,"Estradas No Céu","Check-In","Valas;Raquel Tavares",2018-06-01,240900,30,false,,2025-10-10T09:17:24Z,"portuguese hip hop,fado","Universal Music Portugal SA",0.435,0.766,6,-6.489,0,0.445,0.379,0,0.079,0.157,80.82,4
spotify:track:2Ebny6CAm0KH0YvWvLQBNz,"ICARUS (Version for Piano 4 Hands)","Ann: ICARUS (Version for Piano 4 Hands)","Tony Ann;Lang Lang",2025-10-03,198906,42,false,,2025-10-07T18:32:13Z,"classical piano,classical","Deutsche Grammophon (DG)",0.381,0.258,0,-13.585,0,0.0388,0.971,0.877,0.0931,0.0431,106.326,4
spotify:track:68nZjz3bLH1MM0cURT1YVH,"Vagabundo","Milagro","Sebastian Yatra;Manuel Turizo;Beéle",2025-05-16,215196,77,false,,2025-09-28T20:01:16Z,"colombian pop,reggaeton,latin,pop urbano,latin afrobeats","Universal Music Latino",0.813,0.84,11,-3.976,0,0.0558,0.0401,0,0.286,0.869,126.97,4
spotify:track:6o39Ln9118FKTMbM4BvcEy,"Drown","That's The Spirit","Bring Me The Horizon",2015-09-11,222093,74,false,,2025-09-23T11:11:20Z,"metalcore,emo,rock,screamo,post-hardcore","RCA Records Label",0.405,0.94,1,-3.103,0,0.0844,0.000102,0.0000279,0.719,0.24,143.126,4
spotify:track:1di1C0QI6Y92yZPYn6XYAZ,"シルエット","TIME","KANA-BOON",2015-01-21,240133,77,false,,2025-09-23T11:01:35Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.436,0.934,2,-2.685,1,0.0507,0.0000103,0.14,0.321,0.384,91.481,4
spotify:track:0sTxIxDW7jgf4FXaoqzsnC,"Os Filhos Da Nação","Os Filhos Da Nacao","Quinta Do Bill",1994-01-01,185973,42,false,,2025-09-22T11:17:17Z,"","Universal Music Portugal SA",0.58,0.678,0,-9.679,1,0.0272,0.166,0.00000442,0.0669,0.96,139.887,4
spotify:track:29oz1YvftGHhA2dIFj6PUW,"A Nossa Vez (Acústico)","A.N.V.","Calema",2017-10-20,253760,0,false,,2025-09-15T18:55:21Z,"kizomba,zouk","Klasszik",0.589,0.223,9,-11.255,1,0.0466,0.872,0,0.148,0.575,125.049,5
spotify:track:5uweHwX3D8H8JqD6vUNEfY,"Lutar Contra Quem For - De ""Mulan""/Banda Sonora Original","Disney Princess - Conquista Os Teus Sonhos","Pedro Gonçalves;Carlos Vieira D`Almeida;André Maia",2017-02-24,145866,28,false,,2025-08-05T13:37:40Z,"","Walt Disney Records",0.43,0.471,9,-11.98,1,0.0514,0.56,0,0.186,0.813,89.574,4
spotify:track:6SpI6YKn2u2oX7jSzoKDDl,"Protagonista","Reflexo","Dillaz",2016-05-26,242533,3,false,,2025-07-25T10:45:32Z,"portuguese hip hop,punta","Seventy Five",0.786,0.544,8,-8.701,0,0.0486,0.192,0,0.0978,0.313,94.992,4
spotify:track:6fSNK6QlZskYmKTvJnNH5P,"You'll Never Walk Alone","The Very Best Of Gerry & Pacemakers","Gerry & The Pacemakers",1997-10-13,159546,60,false,,2025-07-03T18:59:44Z,"","Parlophone UK",0.474,0.365,0,-5.446,1,0.0306,0.251,0.00000202,0.186,0.219,113.207,3
spotify:track:3dEm27HmaMOIQfoG4EZZQ6,"Sorte Grande","Ela Só","João Só",2012-07-11,213040,35,false,,2025-06-30T20:26:03Z,"","Edições Valentim de Carvalho, S.A.",0.471,0.507,0,-8.198,1,0.0264,0.00662,0.0147,0.119,0.363,149.884,4
spotify:track:6A3Q8BVAAI2PW1s6MX4ZGF,"Boa Sorte / Good Luck (feat. Ben Harper)","Sim (Deluxe)","Vanessa Da Mata;Ben Harper",2007,235600,71,false,,2025-06-30T19:03:56Z,"mpb,new mpb,surf rock","Sony BMG Music Entertainment",0.78,0.566,11,-9.289,1,0.05,0.323,0.000463,0.0814,0.281,111.019,4
spotify:track:5XJmijuWhBctPUerQv47gG,"Capaz vs We Found Love (Mashup DJ Remix)","Capaz Vs We Found Love (Mashup DJ Remix)","Vilu Gontero;Julieta SW",2025-02-03,170750,65,false,,2025-06-18T18:25:54Z,"techengue","Jarana Label",0.703,0.766,6,-4.574,1,0.0405,0.0756,0.00166,0.138,0.691,128.007,4
spotify:track:7DMur7xPMYpRiECi6lfhCJ,"Terra da Maria","Terra da Maria","D.A.M.A",2025-05-20,146372,51,false,,2025-06-13T15:46:57Z,"","D.A.M.A",0.882,0.525,4,-4.453,0,0.0592,0.192,0.00000196,0.0606,0.961,116.005,4
spotify:track:4uulymZhmebsjKedRaJ1gQ,"malibU","DAISY","rusowsky",2025-05-23,215250,78,false,,2025-06-11T09:20:57Z,"neoperreo","Rusia-IDK/Warner Records",0.677,0.537,7,-7.814,1,0.0274,0.74,0.0000169,0.16,0.896,126.015,4
spotify:track:18m5dJOPB2geFwOymXNaWg,"AURORA","LO MISMO DE SIEMPRE","Mora;De La Rose",2025-05-18,192853,76,true,,2025-06-04T14:39:51Z,"urbano latino,trap latino,reggaeton","Rimas Entertainment LLC.",0.595,0.761,11,-4.966,0,0.042,0.592,0,0.202,0.367,111.926,4
spotify:track:1cmfXbOvNJt7iDrnJy5BRE,"DROGA","LO MISMO DE SIEMPRE","Mora;C. Tangana",2025-05-18,222626,75,true,,2025-06-04T14:32:26Z,"urbano latino,trap latino,reggaeton","Rimas Entertainment LLC.",0.695,0.848,0,-5.039,0,0.0569,0.383,0,0.078,0.878,76.022,4
spotify:track:2yMTUaAv55qoTD0JPLodIQ,"Pôr do Sol","Pôr do Sol","Vizinhos",2025-03-21,160625,65,false,,2025-06-04T14:14:14Z,"","Vizinhos",0.713,0.487,11,-10.438,1,0.0392,0.349,0,0.102,0.521,114.034,4
spotify:track:2kQ1OvmMzs1xdlH020aJJh,"GRAN VÍA","BUENAS NOCHES","Quevedo;Aitana",2024-11-22,213528,73,false,,2025-05-22T11:00:46Z,"","2024 DQE Productions Distribuido por RIMAS Entertainment",0.641,0.827,5,-4.921,0,0.0631,0.157,0,0.357,0.722,159.961,4
spotify:track:3hRg7lccZQI3qFp42jjyXK,"E o Sporting Vai Jogar","E o Sporting Vai Jogar","Directivo Ultras XXI",2016,228653,33,false,,2025-05-21T13:10:51Z,"","Directivo Ultras XXI",0.422,0.819,7,-10.153,1,0.153,0.00073,0,0.365,0.732,185.921,4
spotify:track:0rIOEU9N7BJubRlOSKhbsC,"Eu Quero o Sporting Campeão","Eu Quero o Sporting Campeão","Juve Leo",2021-06-21,186931,29,false,,2025-05-21T12:50:48Z,"","VIDISCO",0.45,0.949,8,-5.699,1,0.102,0.0367,0.0116,0.684,0.431,139.981,4
spotify:track:6n6hLw4tI2Z5MKVaaG4crM,"Mágico Sporting","Sporting Campeão","Directivo Ultras XXI",2021-05-12,251906,37,false,,2025-05-21T11:40:10Z,"","Directivo Ultras XXI",0.556,0.75,5,-7.626,1,0.0252,0.00157,0,0.143,0.447,129.938,4
spotify:track:723BnOykU9vOXI2FAI948m,"Bomba Relógio","Ganga Com Ganga","Miguel Luz",2025-03-06,199465,31,false,,2025-05-15T10:14:15Z,"portuguese hip hop","Miguel Luz",0.698,0.757,11,-7.604,1,0.0434,0.303,0,0.2,0.713,146.006,4
spotify:track:7IPUNxs3vUvunfEFxRTGzS,"Amor De Ganga","Ganga Com Ganga","Miguel Luz",2025-03-06,206908,46,false,,2025-05-15T10:14:13Z,"portuguese hip hop","Miguel Luz",0.635,0.776,8,-8.413,1,0.0487,0.174,0,0.1,0.635,157.036,4
spotify:track:2c2EZEMZ8EFDn4hmqiwFrR,"Queres Ir Dar Uma Volta Ao Bilhar Grande?","Ganga Com Ganga","Miguel Luz",2025-03-06,215674,30,false,,2025-05-15T10:14:09Z,"portuguese hip hop","Miguel Luz",0.611,0.63,7,-8.046,1,0.0378,0.208,0,0.239,0.749,160.007,4
spotify:track:4kbkYbhWNiSJraySknB4hD,"Baller","Bittersüß","Abor & Tynna",2025-02-14,159493,63,false,,2025-05-02T14:51:19Z,"","Jive",0.732,0.835,0,-4.399,0,0.0553,0.0571,0,0.202,0.829,137.904,4
spotify:track:0OXUqgdMVTNGgV0LJ8irvP,"noche de san juan","a nuevos lugares","Hey Kid",2024-11-29,161875,65,false,,2025-04-30T12:33:39Z,"","Acqustic",0.63,0.542,0,-7.198,0,0.0309,0.25,0,0.244,0.528,104.931,4
spotify:track:6CCL120WKQUGBPHpndoqAW,"do raso ao fundo","do raso ao fundo","Mariana Nolasco;MARO",2025-04-24,245681,38,false,,2025-04-25T12:22:04Z,"new mpb,mpb,brazilian pop","No Santo Som",0.375,0.305,7,-9.979,0,0.0333,0.858,0,0.116,0.211,106.144,4
spotify:track:22juTts8TAnJYwGnlxB87e,"Mr/Mme","Sillygomania","Loïc Nottet",2020-05-29,381533,67,false,,2025-04-10T11:39:30Z,"","RCA Group",0.63,0.367,6,-7.833,1,0.0338,0.854,0,0.101,0.319,102.561,3
spotify:track:1ST4XYajQ8RVuozkQ4M4LP,"Guarda-me Esta Noite","Mediterrâneo","Valter Lobo",2016-10-14,261464,1,false,,2025-03-22T15:08:01Z,"","Valter Lobo",0.326,0.406,4,-8.129,0,0.0339,0.748,0.0000369,0.0978,0.278,154.249,3
spotify:track:3cC8ab1SIsttVTB471s0ku,"(In)fortúnios","E Tudo Gira","Filipe Pinto",2016-07-01,205568,0,false,,2025-03-17T11:47:26Z,"fado","Filipe Pinto",0.456,0.637,4,-9.04,1,0.0358,0.117,0,0.113,0.245,144.126,4
spotify:track:3n0xGh2PjRrOOfc8IkpnGb,"Pessoas Normais","Ganga Com Ganga","Miguel Luz",2025-03-06,180594,38,false,,2025-03-17T07:01:53Z,"portuguese hip hop","Miguel Luz",0.668,0.629,4,-8.12,1,0.0276,0.351,0,0.0826,0.599,104.017,4
spotify:track:1oTo3ijRbaDAtrjJrGAPSw,"I Miss You","blink-182","blink-182",2003-01-01,227240,80,false,,2025-03-16T19:44:45Z,"pop punk,punk,rock,skate punk,emo","Geffen*",0.655,0.781,11,-6.547,1,0.034,0.00103,0.00000533,0.0867,0.584,110.024,4
spotify:track:5OoX1GVUW7QXCGRsV24SWP,"Clickbait","Senso Comum","NAPA",2019-10-11,208764,36,false,,2025-03-14T20:37:52Z,"","Napa",0.491,0.531,2,-8.565,0,0.0468,0.214,0.00000285,0.0549,0.561,185.894,4
spotify:track:7gurij2FuqwvbUOJHNbIAT,"Aparentemente","Logo Se Vê","NAPA",2023-05-26,262680,36,false,,2025-03-14T20:33:33Z,"","NAPA",0.52,0.823,9,-5.009,0,0.0632,0.1,0.0121,0.146,0.4,141.294,4
spotify:track:7z4WQg1KfLQaNTWbBip0Hw,"Senso Comum","Senso Comum","NAPA",2019-10-11,277324,43,true,,2025-03-09T21:09:36Z,"","Napa",0.75,0.843,1,-8.067,0,0.047,0.0236,0.0000428,0.0909,0.75,135.022,4
spotify:track:2Xs3w0v830vLrs5AhMUaF1,"I Wanna Destroy U","Festival da Canção 2025","HENKA",2025-01-23,174725,24,false,,2025-03-09T00:59:57Z,"","Sony Music Entertainment",0.592,0.785,5,-7.386,0,0.0426,0.00345,0,0.668,0.421,90.996,4
spotify:track:5AGJ4qOBXBQVl9O0A7jGjc,"Ninguém","Festival da Canção 2025","Bluay",2025-01-23,180737,0,false,,2025-03-09T00:59:44Z,"portuguese hip hop,kizomba","Sony Music Entertainment",0.599,0.447,10,-8.084,1,0.0811,0.925,0,0.099,0.343,81.887,4
spotify:track:0PV4jz1JE8gpqP3ZnkIOeG,"Apago tudo","Festival da Canção 2025","bombazine",2025-01-23,180333,24,false,,2025-03-09T00:58:48Z,"","Sony Music Entertainment",0.764,0.688,9,-7.896,1,0.036,0.00614,0.0000716,0.0435,0.779,117.977,4
spotify:track:6QlygEHWgXDeAwDtzksA5b,"Deslocado","Festival da Canção 2025","NAPA",2025-01-23,179996,0,false,,2025-03-09T00:51:49Z,"","Sony Music Entertainment",0.559,0.447,6,-7.96,1,0.03,0.123,0.000532,0.131,0.35,75.474,4
spotify:track:37tfAikjAUzrnHJ7MAC9lE,"Ponto de Viragem","Hipocondria","Klepht",2010-04-01,236400,11,false,,2025-02-21T08:04:32Z,"","Glam Music",0.596,0.576,5,-10.254,1,0.0283,0.0218,0.221,0.162,0.596,114.99,4
spotify:track:2ysrFuzBZX1hw7lGHK8lHF,"Numb","Covers (Vol. 2)","Tommee Profitt;Skylar Grey",2024-05-10,197333,51,false,,2025-02-13T15:14:32Z,"","Tommee Profitt Studios",0.262,0.294,6,-7.436,0,0.0385,0.544,0,0.277,0.147,169.144,4
spotify:track:7MXlTgQeo3IVlMpLnZuhxc,"It's Time","Night Visions","Imagine Dragons",2012-09-04,240306,77,false,,2025-02-12T07:43:43Z,"","Kid Ina Korner / Interscope",0.656,0.884,2,-4.748,1,0.0372,0.016,0,0.144,0.858,105.009,4
spotify:track:003vvx7Niy0yvhvHt4a68B,"Mr. Brightside","Hot Fuss","The Killers",2004,222973,93,false,,2025-02-11T07:03:36Z,"alternative rock","Island Records",0.352,0.911,1,-5.23,1,0.0747,0.00121,0,0.0995,0.236,148.033,4
spotify:track:7fHLFWev7VzWeqUg4fibDs,"Por Si Mañana No Estoy","El Silencio Del Ruido","Samuraï",2024-11-21,154506,41,false,,2025-02-03T16:52:13Z,"","Universal Music Spain S.L.",0.485,0.826,1,-4.911,0,0.0777,0.000178,0.0000284,0.294,0.674,175.042,4
spotify:track:66vkR1fPxKkCwXm2zg6Wot,"A Chance","Groovin´ on Monster´S Eye-Balls","Hands On Approach",2005-09-01,283680,25,false,,2025-01-30T15:22:39Z,"","Hands On Approach",0.481,0.763,2,-4.915,0,0.0466,0.000498,0.000322,0.107,0.338,126.996,4
spotify:track:1fH5zZfCx4FyIUqpPUkXv0,"+ Vale nunca","Concentrado","GNR",2012-11-19,326253,42,false,,2025-01-30T14:59:29Z,"fado","Parlophone Portugal",0.656,0.89,0,-4.773,1,0.063,0.0714,0.14,0.154,0.737,120.103,4
spotify:track:1GTqOaoThQ64CQyk4MfiWy,"Tiro Al Aire","Tiro Al Aire","Samuraï",2023-02-23,200145,50,false,,2025-01-24T19:01:00Z,"","Universal Music Spain S.L.",0.574,0.771,6,-5.61,1,0.0702,0.0249,0.0000167,0.0796,0.505,180.027,4
spotify:track:46dmazd1o2QIs1DfjyyTx5,"La Bachata","La Bachata","Marta Santos",2022-09-22,134736,58,false,,2025-01-24T18:57:51Z,"flamenco,flamenco pop,flamenco urbano","Sound Blaster Records",0.832,0.365,9,-6.583,0,0.0534,0.605,0,0.0949,0.663,114.126,4
spotify:track:48ikKqBYGbNApD8bEJCamc,"El Tiempo Que Paso Contigo","El Tiempo Que Paso Contigo","Íñigo Quintero;Besmaya",2024-12-06,190205,65,false,,2025-01-24T18:28:33Z,"","Acqustic",0.607,0.84,7,-5.987,1,0.0466,0.223,0,0.121,0.25,151.99,4
spotify:track:3bwK0L4oV5UYgNtWWlX2PR,"En El Aire","El Silencio Del Ruido","Samuraï;Leo Rizzi",2024-11-21,203333,55,false,,2025-01-24T18:20:05Z,"","Universal Music Spain S.L.",0.386,0.556,1,-5.637,0,0.077,0.341,0,0.1,0.305,85.699,4
spotify:track:531VAckj8CrGSXaE14kI9z,"Luna","alpha","Aitana",2023-09-21,222640,49,false,,2025-01-24T18:05:40Z,"","Universal Music Spain S.L.",0.622,0.539,4,-6.733,0,0.0317,0.448,0.139,0.122,0.0853,123.978,4
spotify:track:3k4gjmYNJugQRlh2aounZ9,"Over Each Other","From Zero","Linkin Park",2024-11-15,170445,70,false,,2024-12-20T20:34:35Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.55,0.789,10,-4.634,1,0.0382,0.00241,0,0.428,0.317,147.947,4
spotify:track:1EDPVGbyPKJPeGqATwXZvN,"The Emptiness Machine","From Zero","Linkin Park",2024-11-15,190427,83,true,,2024-12-20T10:27:24Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
spotify:track:2yLE4fvbroJS8JNa3YA6ZB,"How Villains Are Made","Talking to Myself","Madalen Duke",2020-11-06,206595,35,false,,2024-12-19T07:38:01Z,"","FRTYFVE",0.357,0.366,4,-10.732,0,0.0305,0.719,0.000197,0.0807,0.262,80.229,4
spotify:track:3UxXEGw1UDAL4KBooq2VxY,"Therapy","Happy Never After","VOILÀ",2022-10-07,201391,68,false,,2024-12-18T16:04:42Z,"","VOILA",0.676,0.654,1,-7.477,0,0.0348,0.000823,0,0.105,0.377,101.937,4
spotify:track:43oofAIQViHPlgYCDfpkAi,"Innocent","Innocent","MYTCH",2021-04-16,225790,54,false,,2024-12-18T15:52:00Z,"dark r&b","Gaming Playlist",0.394,0.889,1,-2.046,0,0.0506,0.0101,0,0.376,0.218,160,4
spotify:track:33MnSYLvtOrbj5zwfioEiH,"Be Somebody","The End Is Where We Begin","Thousand Foot Krutch",2012-04-17,222435,64,false,,2024-12-18T15:45:41Z,"christian rock,christian alternative rock,rap metal","Endurance Music Group / The Fuel Music",0.457,0.669,6,-5.792,0,0.0288,0.0296,0,0.142,0.312,93.987,4
spotify:track:0sJNkgrzgVatKaEUnWio48,"The Friends Inside My Head (Demo)","The Friends Inside My Head (Demo)","NEFFEX",2024-12-18,158641,32,false,,2024-12-18T13:44:26Z,"","Burning Boat LLC",0.808,0.484,11,-6.666,1,0.0425,0.012,0.000033,0.303,0.412,111.956,4
spotify:track:7Fc3dkiRhyp4WRCPKL8YWE,"Lisboa (feat. Tim)","Dono Do Mundo","Tara Perdida;Tim",2013-04-29,193133,39,false,,2024-12-14T02:18:35Z,"fado","Tara Perdida",0.352,0.476,7,-7.585,1,0.0379,0.499,0,0.111,0.166,70.002,4
spotify:track:5ttIpTqTyg5H5pSkgmDqRX,"Tudo De Novo","Hipocondria","Klepht",2010-04-01,236160,24,false,,2024-12-14T01:40:50Z,"","Glam Music",0.555,0.859,11,-8.24,1,0.0377,0.000571,0.00182,0.114,0.596,114.004,4
